710:-1.7459954 0.88250536 -0.7397275 0.8052151 -1.1485971 -1.0840511 0.48532462 -1.3392214 -0.14301951 -0.25107366
205:-0.4564443 0.08500794 -0.7102322 0.60141736 0.56979376 -0.28672308 0.13605155 -0.08006281 0.30486247 -0.5170413
45:0.03144377 -0.20574355 -0.6939791 0.27831262 0.7444673 0.14133066 0.27149975 -0.19024862 0.24474877 -0.44584644
515:-0.106052876 -0.23751561 -0.47471356 0.26060185 1.0317097 0.20797794 -0.29177725 0.22228259 -0.15836847 -0.44413438
574:-0.10097168 -0.22261225 -0.68555367 0.8383586 0.17845716 -0.35206902 0.45757318 -0.19545783 0.31427208 -0.56863654
858:0.08338447 -0.44947505 -0.2914596 0.06501497 -0.5908856 0.02863658 -0.40318763 -0.11487627 -0.19053614 0.09755736
619:-1.0558898 0.529081 -0.41284028 0.5086023 -0.6414096 -0.7666906 0.21374635 -0.7943809 -0.08917298 -0.28005046
507:0.046474013 0.09735042 0.029735625 0.22428875 0.082714885 0.12046516 0.16243796 -0.119486175 0.091537714 -0.84360605
113:-1.0737479 0.67984813 -0.5976367 0.7735716 -0.5073995 -0.95400673 -0.30998275 -0.55591565 -0.362159 -0.5521787
34:0.18432808 0.16069196 -0.28925967 0.6307688 -0.09512748 -0.07383731 -0.04000926 0.5039165 0.2627891 0.31457058
563:-0.7003447 -0.25092536 -0.24544303 0.6731148 0.28002524 0.13704248 0.030198839 -0.048010983 -0.0595813 -0.75439304
381:-0.37487537 0.54073256 -0.344653 -0.050585385 0.9327589 0.47017917 0.11686572 -0.20518681 0.09188538 -0.41337952
455:-0.71027917 0.5856911 -0.22071941 0.087625414 0.4035265 0.55239546 0.11639198 -1.0520005 0.22452417 0.1329319
67:-2.2689557 -0.15973747 -0.5397242 1.1679662 -0.15971749 -1.1486379 0.545643 -0.17589886 -0.58321387 -0.56146544
388:-0.41459173 -0.25926828 -0.5966683 0.6722358 0.23887219 -0.07117409 -0.40158445 0.39842212 -0.11616212 -0.53234607
974:-0.36630142 -0.11760701 0.2516806 1.0990343 0.11617196 -0.26577085 -0.8068395 -0.08468468 -0.093483426 -0.5212571
310:-1.7211739 0.77228355 0.064643055 0.91089076 -0.18027844 -0.014514466 0.8183058 -1.1612055 -0.07251879 0.29158577
169:-0.88697875 0.9126515 -0.12320037 -0.07648698 0.48692122 0.7098258 0.45694596 -1.0265484 0.33741102 0.25776413
444:-0.52639747 -0.1599219 -0.34721324 0.29399294 0.17279568 0.15052575 0.56873506 -0.35061488 0.47753218 -0.7911478
120:-0.9409831 0.65021557 -0.5440457 0.5582977 -0.3508338 -0.2642778 0.06799453 -0.6845133 -0.25905222 -0.08439031
193:0.26529408 0.10101361 -0.21141872 0.086423695 0.59147 0.40128526 0.33748478 -0.58160657 -0.22936636 -0.28306803
713:-1.6268839 0.44324547 -0.2666301 1.1514399 -0.04000035 -1.2471483 0.47840294 -0.4682198 -0.4666618 -0.62811875
302:-0.6778122 -0.24650195 -0.37101924 0.5145693 0.423617 -0.015512401 -0.15862985 0.24614394 -0.041498527 -0.7620153
153:0.3573681 0.8378145 0.4058774 0.074063666 -0.55645925 0.74170756 -0.15237594 -0.21522652 0.9879946 -0.08329274
844:-1.7507418 -0.19730622 -0.4888525 1.3632431 0.13290344 -0.85524756 0.14796112 -0.19348195 -0.51660484 -0.916031
335:-0.3246986 -0.2780334 -0.28883603 0.7245911 0.118858956 -0.24946418 0.19202824 0.05251656 0.14723296 -1.1094383
885:-1.2066944 0.20521335 -0.20346865 0.8895113 -0.2509825 -0.5806834 0.02042699 -0.6771527 -0.42812365 0.12798789
735:-0.27863038 -0.62041646 -0.27573037 0.6762578 -0.5514192 -0.09895509 0.5856429 -0.5768512 0.0044176853 -0.7078168
